QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b197e9-0001-9832-0000-0005175a4015,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,21866618889,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-10T23:37:16.107-08:00,2024-01-10T23:37:16.205-08:00,98,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,97,1,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b197ea-0001-977c-0000-0005175a2029,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,21866618893,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-10T23:38:11.896-08:00,2024-01-10T23:38:11.967-08:00,71,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,69,2,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b197ea-0001-97b0-0000-0005175a3035,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866614793,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:38:21.186-08:00,2024-01-10T23:38:21.277-08:00,91,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b197ec-0001-977d-0000-0005175a5041,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,21866618889,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-10T23:40:07.866-08:00,2024-01-10T23:40:07.968-08:00,102,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b197ea-0001-9832-0000-0005175a4025,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21866618885,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:38:22.013-08:00,2024-01-10T23:38:22.057-08:00,44,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b197ea-0001-97b0-0000-0005175a302d,SELECT SYSTEM$GET_MONETIZATION_CONSUMER_TOS_ACCEPTANCE_DETAILS() as RESULT_DETAILS,,,,,SELECT,21866622985,MEWANMADHUSHA,ORGADMIN,,,,,,,SUCCESS,,,2024-01-10T23:38:17.691-08:00,2024-01-10T23:38:17.753-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,99dea1f096fbb689d05bc421bc918bd4,2,99dea1f096fbb689d05bc421bc918bd4,1
01b197e3-0001-97b0-0000-0005175a3011,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866614793,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:31:44.878-08:00,2024-01-10T23:31:44.92-08:00,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b197eb-0001-977c-0000-0005175a204d,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866618885,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:39:57.591-08:00,2024-01-10T23:39:57.648-08:00,57,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b197e3-0001-97b0-0000-0005175a3005,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21866618885,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:31:37.033-08:00,2024-01-10T23:31:37.095-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,59,3,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b197e9-0001-977c-0000-0005175a2011,SELECT SYSTEM$GET_MONETIZATION_CONSUMER_TOS_ACCEPTANCE_DETAILS() as RESULT_DETAILS,,,,,SELECT,21866622985,MEWANMADHUSHA,ORGADMIN,,,,,,,SUCCESS,,,2024-01-10T23:37:12.225-08:00,2024-01-10T23:37:12.283-08:00,58,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,99dea1f096fbb689d05bc421bc918bd4,2,99dea1f096fbb689d05bc421bc918bd4,1
01b197eb-0001-977d-0000-0005175a5035,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21866618885,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:39:57.594-08:00,2024-01-10T23:39:57.651-08:00,57,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b197e3-0001-9832-0000-0005175a4005,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866618885,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:31:37.044-08:00,2024-01-10T23:31:37.172-08:00,128,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,127,1,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b197eb-0001-977c-0000-0005175a2049,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,21866614797,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:39:57.556-08:00,2024-01-10T23:39:57.63-08:00,74,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,73,1,0,0,0,0,,,0,,,0,0,1.1e-05,8.1.0,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1ebad-0001-9d84-0005-175a0001457e,SELECT SYSTEM$GET_TRIAL_USAGE();,7,CITIBIKE,2,PUBLIC,SELECT,21866664177,MEWANMADHUSHA,ACCOUNTADMIN,4,ANALYTICS_WH,,STANDARD,,,SUCCESS,,,2024-01-25T21:01:49.604-08:00,2024-01-25T21:01:49.739-08:00,135,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,134,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,306ed364de8c1dcb26ca0011112398f9,2,306ed364de8c1dcb26ca0011112398f9,1
01b1ebad-0001-9d84-0005-175a0001458e,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:01:49.841-08:00,2024-01-25T21:01:49.923-08:00,82,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1ebad-0001-9e31-0005-175a00015616,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(),7,CITIBIKE,2,PUBLIC,SELECT,21866664177,MEWANMADHUSHA,ACCOUNTADMIN,4,ANALYTICS_WH,,STANDARD,,,SUCCESS,,,2024-01-25T21:01:49.852-08:00,2024-01-25T21:01:49.954-08:00,102,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,eac1112bdf943a7cac6593f08f056b72,2,eac1112bdf943a7cac6593f08f056b72,1
01b1ebad-0001-9e31-0005-175a0001561a,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:01:49.841-08:00,2024-01-25T21:01:49.896-08:00,55,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1ebad-0001-9eb2-0005-175a0001720a,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,1433050198126698,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:01:49.603-08:00,2024-01-25T21:01:49.82-08:00,217,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,213,4,0,0,0,0,,,0,,,0,0,3.3e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1ebaf-0001-9d31-0005-175a0001371a,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(),7,CITIBIKE,2,PUBLIC,SELECT,21866664177,MEWANMADHUSHA,ACCOUNTADMIN,4,ANALYTICS_WH,,STANDARD,,,SUCCESS,,,2024-01-25T21:03:15.486-08:00,2024-01-25T21:03:15.571-08:00,85,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,84,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,eac1112bdf943a7cac6593f08f056b72,2,eac1112bdf943a7cac6593f08f056b72,1
01b1eba1-0001-9e31-0005-175a0001559a,SELECT SYSTEM$GET_TRIAL_USAGE();,,,,,SELECT,21866664165,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T20:49:13.038-08:00,2024-01-25T20:49:13.077-08:00,39,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,306ed364de8c1dcb26ca0011112398f9,2,306ed364de8c1dcb26ca0011112398f9,1
01b1eba1-0001-9d95-0000-0005175ae6d1,SELECT CURRENT_AVAILABLE_ROLES(),,,,,SELECT,1433050198126706,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T20:49:27.862-08:00,2024-01-25T20:49:27.899-08:00,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c93d77562440fdc9ec401ca52264d315,2,c93d77562440fdc9ec401ca52264d315,1
01b1eb4c-0001-9d31-0005-175a000133d6,"SELECT *
FROM ECDC_GLOBAL
MATCH_RECOGNIZE (
  PARTITION BY COUNTRY_REGION
  ORDER BY DATE
  MEASURES
    FIRST(A.COUNTRY_REGION) AS COUNTRY_REGION_START,
    FIRST(A.CONTINENTEXP) AS CONTINENTEXP,
    FIRST(A.ISO3166_1) AS ISO3166_1,
    FIRST(A.CASES) AS START_CASES,
    LAST(A.CASES) AS END_CASES
  ONE ROW PER MATCH
  PATTERN (A+)
  DEFINE
    A AS A.CASES > 100
);",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198126766,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-25T19:24:55.98-08:00,2024-01-25T19:24:57.164-08:00,1184,415232,0,0,13650,0,1878,0,0,0,0,0,1,1,0,0,0,515,558,111,0,0,0,,,0,,,0,0,8.3e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,d1161a44a0740ca4f0ee0fe1401a65b1,2,d1161a44a0740ca4f0ee0fe1401a65b1,1
01b1eba2-0001-9d95-0000-0005175ae6d9,SELECT CURRENT_AVAILABLE_ROLES(),,,,,SELECT,1433050198126706,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T20:50:52.632-08:00,2024-01-25T20:50:52.683-08:00,51,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c93d77562440fdc9ec401ca52264d315,2,c93d77562440fdc9ec401ca52264d315,1
01b1e874-0001-9d31-0005-175a000131de,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,1433050198126662,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T07:16:20.615-08:00,2024-01-25T07:16:20.656-08:00,41,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1e86d-0001-9d84-0005-175a00014032,"SELECT COUNTRY_REGION, DEATHS FROM ECDC_GLOBAL",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198134810,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-25T07:09:58.802-08:00,2024-01-25T07:10:00.455-08:00,1653,307200,0,0,213534,0,61900,0,0,0,0,0,1,1,0,0,0,341,1201,111,0,0,0,,,0,,,0,0,7.7e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,a9255729f9005dd31d05a0d689e4b82c,2,a9255729f9005dd31d05a0d689e4b82c,1
01b1e874-0001-9eb2-0005-175a0001703a,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,1433050198126662,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T07:16:20.625-08:00,2024-01-25T07:16:20.657-08:00,32,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1e8af-0001-9d31-0005-175a0001324a,SELECT * FROM VH_CAN_DETAILED,2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198138958,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-25T08:15:00.952-08:00,2024-01-25T08:15:01.856-08:00,904,12800,0,0,30863,0,2338,0,0,0,0,0,1,1,0,0,0,382,374,148,0,0,0,,,0,,,0,0,6.3e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,635dbb9633bb003c9fc79fff354f91ef,2,635dbb9633bb003c9fc79fff354f91ef,1
01b1e8a8-0001-9d95-0000-0005175ae251,"SELECT COUNTRY_REGION, SUM(DEATHS) AS DEATHS FROM ECDC_GLOBAL GROUP BY COUNTRY_REGION",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198138950,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T08:08:11.226-08:00,2024-01-25T08:08:11.54-08:00,314,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,278,36,0,0,0,0,,,0,,,0,0,4.8e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,4df75ebe11a82b2759790a5d53fbae41,2,4df75ebe11a82b2759790a5d53fbae41,1
01b1e8a3-0001-9d31-0005-175a00013226,"SELECT COUNTRY_REGION, SUM(DEATHS) AS DEATHS FROM ECDC_GLOBAL GROUP BY COUNTRY_REGION",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198134850,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T08:03:15.095-08:00,2024-01-25T08:03:15.566-08:00,471,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,413,58,0,0,0,0,,,0,,,0,0,7.2e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,4df75ebe11a82b2759790a5d53fbae41,2,4df75ebe11a82b2759790a5d53fbae41,1
01b1e874-0001-9d98-0005-175a000120fa,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866668157,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T07:16:00.219-08:00,2024-01-25T07:16:00.31-08:00,91,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1e8a5-0001-9d31-0005-175a0001322e,"SELECT COUNTRY_REGION, SUM(DEATHS) AS DEATHS FROM ECDC_GLOBAL GROUP BY COUNTRY_REGION",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198126682,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T08:05:15.041-08:00,2024-01-25T08:05:15.525-08:00,484,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,414,70,0,0,0,0,,,0,,,0,0,7.4e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,4df75ebe11a82b2759790a5d53fbae41,2,4df75ebe11a82b2759790a5d53fbae41,1
01b1e89b-0001-9d31-0005-175a00013216,"SELECT COUNTRY_REGION, SUM(DEATHS) AS DEATHS FROM ECDC_GLOBAL GROUP BY COUNTRY_REGION",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198138938,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T07:55:05.311-08:00,2024-01-25T07:55:05.43-08:00,119,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,89,30,0,0,0,0,,,0,,,0,0,1.8e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,4df75ebe11a82b2759790a5d53fbae41,2,4df75ebe11a82b2759790a5d53fbae41,1
01b1e874-0001-9d95-0000-0005175ae1fd,SELECT SYSTEM$GET_TRIAL_USAGE();,,,,,SELECT,21866668161,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T07:16:20.418-08:00,2024-01-25T07:16:20.46-08:00,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,306ed364de8c1dcb26ca0011112398f9,2,306ed364de8c1dcb26ca0011112398f9,1
01b1e874-0001-9d84-0005-175a00014036,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,1433050198126658,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T07:16:20.443-08:00,2024-01-25T07:16:20.494-08:00,51,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,,,0,,,0,0,8e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1e8a5-0001-9d95-0000-0005175ae249,"SELECT COUNTRY_REGION, SUM(DEATHS) AS DEATHS FROM ECDC_GLOBAL GROUP BY COUNTRY_REGION",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198138946,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T08:05:23.814-08:00,2024-01-25T08:05:23.898-08:00,84,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,69,15,0,0,0,0,,,0,,,0,0,1.3e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,4df75ebe11a82b2759790a5d53fbae41,2,4df75ebe11a82b2759790a5d53fbae41,1
01b1e871-0001-9d98-0005-175a000120f6,"SELECT COUNTRY_REGION, DEATHS FROM ECDC_GLOBAL",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198118462,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T07:13:17.42-08:00,2024-01-25T07:13:17.535-08:00,115,0,0,0,0,0,61900,0,0,0,0,0,0,0,0,0,0,85,30,0,0,0,0,,,0,,,0,0,1.8e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,a9255729f9005dd31d05a0d689e4b82c,2,a9255729f9005dd31d05a0d689e4b82c,1
01b1e871-0001-9d95-0000-0005175ae1f1,"SELECT COUNTRY_REGION, DEATHS FROM ECDC_GLOBAL",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198118454,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T07:13:01.788-08:00,2024-01-25T07:13:01.905-08:00,117,0,0,0,0,0,61900,0,0,0,0,0,0,0,0,0,0,97,20,0,0,0,0,,,0,,,0,0,1.8e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,a9255729f9005dd31d05a0d689e4b82c,2,a9255729f9005dd31d05a0d689e4b82c,1
01b1e897-0001-9eb2-0005-175a0001706a,"SELECT COUNTRY_REGION, SUM(DEATHS) AS DEATHS FROM ECDC_GLOBAL GROUP BY COUNTRY_REGION",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198138926,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T07:51:26.531-08:00,2024-01-25T07:51:26.647-08:00,116,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,90,26,0,0,0,0,,,0,,,0,0,1.8e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,4df75ebe11a82b2759790a5d53fbae41,2,4df75ebe11a82b2759790a5d53fbae41,1
01b1e897-0001-9eb2-0005-175a00017082,"SELECT COUNTRY_REGION, SUM(DEATHS) AS DEATHS FROM ECDC_GLOBAL GROUP BY COUNTRY_REGION",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,1433050198138934,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T07:51:41.461-08:00,2024-01-25T07:51:41.539-08:00,78,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,60,18,0,0,0,0,,,0,,,0,0,1.2e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,4df75ebe11a82b2759790a5d53fbae41,2,4df75ebe11a82b2759790a5d53fbae41,1
